NPU,Movimento,Start,End
658048,A6,2016-08-03 08:42:20,2016-08-03 08:42:23
658048,A18,2016-08-03 08:42:25,2016-08-25 10:39:24
658048,A9,2016-08-25 10:39:29,2016-08-25 10:39:38
658048,A3,2016-08-25 10:39:39,2016-08-25 11:43:54
658048,A4,2016-08-25 11:43:55,2016-08-25 12:31:37
658048,A5,2016-08-25 12:31:37,2016-08-25 12:31:43
658048,A6,2016-08-25 12:31:43,2016-08-25 12:31:47
658048,A7,2016-08-25 12:31:48,2016-12-09 12:33:56
658048,A8,2016-12-09 12:38:15,2016-12-09 12:39:40
658048,A9,2016-12-09 12:39:42,2016-12-09 12:39:53
658048,A34,2016-12-09 12:39:54,2017-04-03 10:29:41
658048,A12,2017-04-03 10:29:42,2017-04-03 10:29:48
658048,A13,2017-04-03 10:29:49,2017-04-03 10:29:53
658048,A14,2017-04-03 10:29:54,2017-04-03 10:29:57
658048,A10,2017-04-03 10:29:59,2017-04-03 10:29:59
655775,A1,2016-06-01 12:29:56,2016-06-01 12:32:18
655775,A2,2016-06-01 12:32:19,2016-06-01 12:32:25
655775,A3,2016-06-01 12:32:25,2016-07-27 08:21:51
655775,A4,2016-07-27 08:21:51,2016-07-27 08:21:53
655775,A5,2016-07-27 08:21:54,2016-07-27 08:21:57
655775,A6,2016-07-27 08:21:58,2016-07-27 08:22:01
655775,A7,2016-07-27 08:22:03,2016-07-27 09:26:40
655775,A8,2016-07-29 18:13:31,2016-07-29 18:23:29
655775,A9,2016-07-29 18:23:32,2016-07-29 18:23:40
655775,A12,2016-07-29 18:23:42,2016-08-04 10:56:21
655775,A13,2016-08-04 10:56:23,2016-08-04 10:56:42
655775,A17,2016-08-04 10:56:43,2016-08-08 08:28:48
655775,A6,2016-08-08 08:28:48,2016-08-08 08:28:52
655775,A7,2016-08-08 08:28:53,2016-08-10 12:03:54
655775,A8,2016-08-10 15:16:39,2016-08-10 15:18:32
655775,A9,2016-08-10 15:18:34,2016-08-10 15:18:45
655775,A12,2016-08-10 15:18:46,2016-08-16 12:14:48
655775,A13,2016-08-16 12:14:50,2016-08-16 12:14:58
655775,A3,2016-08-16 12:14:59,2016-08-16 12:15:03
655775,A4,2016-08-16 12:15:03,2016-08-16 12:15:34
655775,A5,2016-08-16 12:15:35,2016-08-16 12:15:40
655775,A14,2016-08-16 12:15:41,2016-08-16 12:15:44
655775,A10,2016-08-16 12:15:45,2016-08-19 11:25:41
655775,A14,2016-08-19 11:25:42,2016-08-19 11:25:49
655775,A36,2016-08-19 11:25:50,2016-08-25 12:22:28
655775,A37,2016-08-25 12:22:29,2016-08-26 11:48:15
655775,A14,2016-08-26 12:09:34,2016-08-26 12:09:41
655775,A10,2016-08-26 12:09:42,2016-08-26 12:09:42
658027,A1,2016-06-01 12:34:15,2016-06-01 12:35:31
658027,A2,2016-06-01 12:35:33,2016-06-01 12:35:49
658027,A3,2016-06-01 12:35:50,2016-08-18 09:53:08
658027,A4,2016-08-18 09:53:08,2016-08-18 09:55:23
658027,A5,2016-08-18 09:55:24,2016-08-18 09:55:31
658027,A6,2016-08-18 09:55:32,2016-08-18 09:55:36
658027,A7,2016-08-18 09:55:38,2016-09-28 05:09:03
658027,A9,2016-09-28 05:09:10,2016-09-28 05:09:19
658027,A14,2016-09-28 05:09:20,2016-09-28 05:09:27
658027,A6,2016-09-28 05:09:28,2016-09-28 05:09:35
658027,A7,2016-09-28 05:09:37,2016-09-28 08:52:11
658027,A8,2016-09-28 10:03:57,2016-09-28 10:04:22
658027,A9,2016-09-28 12:16:35,2016-09-28 12:16:40
658027,A3,2016-09-28 12:16:42,2016-09-28 12:16:45
658027,A4,2016-09-28 12:16:46,2016-09-28 12:17:24
658027,A5,2016-09-28 12:17:25,2016-09-28 12:17:45
658027,A14,2016-09-28 12:17:46,2016-09-28 12:17:50
658027,A10,2016-09-28 12:17:52,2016-10-10 12:32:31
658027,A14,2016-10-10 12:32:32,2016-10-10 12:32:42
658027,A36,2016-10-10 12:32:43,2016-10-11 12:46:47
658027,A37,2016-10-11 12:46:48,2016-10-17 11:40:19
658027,A14,2016-10-17 11:53:37,2016-10-17 11:53:42
658027,A10,2016-10-17 11:53:44,2016-10-17 11:53:44
658120,A1,2016-06-01 12:38:03,2016-06-01 12:47:01
658120,A2,2016-06-01 12:47:03,2016-06-01 12:47:10
658120,A3,2016-06-01 12:47:10,2016-08-23 12:39:20
658120,A4,2016-08-23 12:39:21,2016-08-23 12:41:38
658120,A5,2016-08-23 12:41:39,2016-08-23 12:41:44
658120,A6,2016-08-23 12:41:45,2016-08-23 12:41:49
658120,A7,2016-08-23 12:41:50,2016-12-05 12:38:36
658120,A8,2016-12-08 16:45:40,2016-12-08 17:02:56
658120,A9,2016-12-08 17:03:00,2016-12-08 17:03:50
658120,A14,2016-12-08 17:03:50,2016-12-09 12:07:30
658120,A14,2016-12-09 11:06:06,2016-12-09 11:06:10
658120,A12,2016-12-09 12:07:31,2016-12-09 12:07:34
658120,A13,2016-12-09 12:07:35,2016-12-09 12:08:49
658120,A34,2016-12-09 12:08:49,2017-01-27 11:16:23
658120,A12,2017-01-27 11:16:24,2017-01-27 11:16:27
658120,A13,2017-01-27 11:16:28,2017-01-27 11:16:31
658120,A14,2017-01-27 11:16:32,2017-01-27 11:16:34
658120,A14,2017-01-27 11:17:07,2017-01-27 11:17:11
658120,A10,2017-01-27 11:17:12,2017-01-27 11:17:12
658180,A1,2016-06-01 12:38:59,2016-06-01 12:40:12
658180,A2,2016-06-01 12:40:12,2016-06-01 12:40:17
658180,A3,2016-06-01 12:40:18,2016-06-01 12:40:21
658180,A11,2016-06-01 12:40:21,2016-06-01 12:41:02
658180,A5,2016-06-01 12:41:03,2016-06-01 12:41:08
658180,A6,2016-06-01 12:41:08,2016-06-01 12:41:12
658180,A7,2016-06-01 12:41:13,2016-06-01 12:42:16
658180,A8,2016-06-01 14:07:31,2016-06-01 14:08:22
658180,A9,2016-06-01 14:08:25,2016-06-01 16:29:21
658180,A10,2016-06-01 16:29:22,2016-06-01 16:29:22
658215,A1,2016-06-01 12:40:16,2016-06-01 12:41:22
658215,A2,2016-06-01 12:41:23,2016-06-01 12:41:30
658215,A3,2016-06-01 12:41:31,2016-10-06 08:25:01
658215,A4,2016-10-06 08:25:02,2016-10-06 09:03:44
658215,A5,2016-10-06 09:03:45,2016-10-06 09:04:36
658215,A6,2016-10-06 09:04:36,2016-10-06 09:04:40
658215,A7,2016-10-06 09:04:42,2016-10-07 13:04:14
658215,A8,2016-10-10 08:09:40,2016-10-10 08:11:40
658215,A9,2016-10-10 08:11:42,2016-10-10 08:11:48
658215,A34,2016-10-10 08:11:48,2017-04-07 12:50:34
658215,A35,2017-04-07 12:50:35,2017-04-07 12:51:55
658215,A14,2017-04-07 12:51:59,2017-04-07 12:52:06
658215,A10,2017-04-07 12:52:07,2017-04-07 12:52:07
657837,A1,2016-06-01 12:48:28,2016-06-01 12:53:39
657837,A2,2016-06-01 12:53:41,2016-06-03 11:55:46
657837,A3,2016-06-03 11:55:46,2016-06-17 08:44:40
657837,A4,2016-06-17 08:44:40,2016-06-17 08:44:43
657837,A5,2016-06-17 08:44:43,2016-06-17 08:44:55
657837,A6,2016-06-17 08:44:55,2016-06-17 08:45:22
657837,A22,2016-06-17 08:45:24,2016-07-07 12:14:30
657837,A23,2016-07-07 16:29:26,2016-07-07 16:29:27
657837,A9,2016-07-08 09:01:51,2016-07-08 09:02:52
657837,A3,2016-07-08 09:02:53,2016-07-08 09:03:02
657837,A11,2016-07-08 09:03:02,2016-07-08 09:08:20
657837,A5,2016-07-08 09:08:21,2016-07-08 09:08:36
657837,A12,2016-07-08 09:08:37,2016-07-08 09:10:31
657837,A13,2016-07-08 09:10:34,2016-07-08 09:58:38
657837,A3,2016-07-08 09:58:39,2016-07-08 09:58:41
657837,A11,2016-07-08 09:58:41,2016-07-08 09:59:20
657837,A4,2016-07-08 09:59:21,2016-07-08 10:00:12
657837,A5,2016-07-08 10:00:13,2016-07-08 10:00:18
657837,A12,2016-07-08 10:00:19,2016-07-08 10:02:05
657837,A13,2016-07-08 10:02:07,2016-07-11 09:09:47
657837,A3,2016-07-11 09:09:48,2016-08-17 07:38:41
657837,A4,2016-08-17 07:38:41,2016-08-17 08:38:40
657837,A5,2016-08-17 08:38:41,2016-08-17 08:38:46
657837,A6,2016-08-17 08:38:47,2016-08-17 08:38:51
657837,A7,2016-08-17 08:38:53,2016-09-16 08:25:27
657837,A8,2016-09-16 10:35:47,2016-09-16 12:29:56
657837,A9,2016-09-19 08:08:28,2016-09-19 08:08:32
657837,A10,2016-09-19 08:08:33,2016-09-19 08:08:33
657950,A1,2016-06-01 12:54:03,2016-06-01 12:57:15
657950,A2,2016-06-01 12:57:17,2016-06-03 12:12:13
657950,A3,2016-06-03 12:12:14,2016-07-18 08:14:05
657950,A4,2016-07-18 08:14:06,2016-07-18 10:45:29
657950,A5,2016-07-18 10:45:30,2016-07-18 10:45:35
657950,A6,2016-07-18 10:45:35,2016-07-18 10:45:40
657950,A7,2016-07-18 10:50:56,2016-07-18 10:53:41
657950,A8,2016-07-18 13:57:00,2016-07-18 13:57:27
657950,A9,2016-07-18 13:57:29,2016-07-19 10:42:13
657950,A10,2016-07-19 10:42:14,2016-08-11 07:28:14
657950,A14,2016-08-11 07:28:15,2016-08-11 07:28:18
657950,A12,2016-08-11 07:28:19,2016-08-11 11:08:26
657950,A13,2016-08-11 11:08:28,2016-08-11 11:08:33
657950,A17,2016-08-11 11:08:34,2016-09-19 10:59:09
657950,A6,2016-09-19 10:59:09,2016-09-19 10:59:12
657950,A14,2016-09-19 10:59:13,2016-09-19 10:59:16
657950,A10,2016-09-19 10:59:17,2016-09-19 10:59:17
658181,A1,2016-06-01 13:28:32,2016-06-01 13:28:58
658181,A2,2016-06-01 13:28:59,2016-06-01 13:29:08
658181,A3,2016-06-01 13:29:08,2016-06-01 13:29:13
658181,A4,2016-06-01 13:29:13,2016-06-01 13:30:30
658181,A5,2016-06-01 13:30:31,2016-06-01 13:30:35
658181,A6,2016-06-01 13:30:35,2016-06-01 13:30:44
658181,A22,2016-06-01 13:30:45,2016-06-01 13:31:39
658181,A23,2016-06-02 16:02:43,2016-06-02 16:03:31
658181,A9,2016-06-02 16:03:33,2016-06-03 23:29:42
658181,A20,2016-06-03 23:29:46,2016-06-03 23:30:58
658181,A21,2016-06-06 07:41:34,2016-06-06 07:41:46
658181,A6,2016-06-06 07:41:46,2016-06-06 07:41:50
658181,A18,2016-06-06 07:41:51,2016-06-08 12:12:38
658181,A19,2016-06-08 12:13:54,2016-06-08 12:18:15
658181,A9,2016-06-08 12:18:18,2016-06-09 07:35:55
658181,A12,2016-06-09 07:35:56,2016-06-15 12:43:03
658181,A13,2016-06-15 12:43:05,2016-06-15 12:43:10
658181,A17,2016-06-15 12:43:11,2016-07-13 12:56:52
658181,A6,2016-07-13 12:56:53,2016-07-13 12:56:57
658181,A7,2016-07-13 12:56:58,2016-07-14 08:41:39
658181,A8,2016-07-14 10:43:31,2016-07-14 10:44:09
658181,A9,2016-07-14 10:44:11,2016-07-14 11:33:40
658181,A3,2016-07-14 11:33:41,2016-07-14 11:33:43
658181,A11,2016-07-14 11:33:44,2016-07-14 11:34:25
658181,A5,2016-07-14 11:34:26,2016-07-14 11:34:31
658181,A12,2016-07-14 11:34:32,2016-07-15 10:47:59
658181,A13,2016-07-15 10:48:01,2016-07-18 08:52:05
658181,A3,2016-07-18 08:52:06,2016-08-30 08:03:51
658181,A4,2016-08-30 08:03:51,2016-08-30 08:24:02
658181,A5,2016-08-30 08:24:03,2016-08-30 08:24:08
658181,A6,2016-08-30 08:24:09,2016-08-30 08:24:13
658181,A7,2016-08-30 08:24:15,2016-08-30 08:27:30
658181,A8,2016-08-31 11:56:57,2016-08-31 11:57:28
658181,A9,2016-08-31 11:57:30,2016-09-01 07:46:45
658181,A10,2016-09-01 07:46:47,2016-09-01 07:46:47
657964,A1,2016-06-01 13:31:49,2016-06-01 13:33:50
657964,A2,2016-06-01 13:33:52,2016-06-01 13:34:15
657964,A3,2016-06-01 13:34:15,2016-08-18 07:31:50
657964,A4,2016-08-18 07:31:51,2016-08-18 10:05:52
657964,A5,2016-08-18 10:05:53,2016-08-18 10:06:01
657964,A6,2016-08-18 10:06:02,2016-08-18 10:06:06
657964,A7,2016-08-18 10:06:07,2016-09-09 12:18:52
657964,A8,2016-09-09 14:46:04,2016-09-09 14:46:59
657964,A9,2016-09-09 14:47:02,2016-09-09 14:50:31
657964,A17,2016-09-09 14:50:32,2016-11-10 10:19:08
657964,A12,2016-11-10 10:19:09,2016-11-10 10:19:14
657964,A13,2016-11-10 10:19:15,2016-11-10 10:19:22
657964,A14,2016-11-10 10:19:23,2016-11-10 10:19:32
657964,A14,2016-11-10 11:01:09,2016-11-10 11:01:36
657964,A10,2016-11-10 11:01:37,2016-11-10 11:01:37
658053,A1,2016-06-01 13:45:20,2016-06-01 13:47:12
658053,A2,2016-06-01 13:47:13,2016-06-01 13:47:18
658053,A3,2016-06-01 13:47:19,2016-07-27 15:38:47
658053,A4,2016-07-27 15:38:48,2016-07-27 15:39:30
658053,A5,2016-07-27 15:39:31,2016-07-27 15:39:34
658053,A6,2016-07-27 15:39:35,2016-07-27 15:39:39
658053,A7,2016-07-27 15:50:29,2016-07-27 15:51:43
658053,A8,2016-07-27 18:05:22,2016-07-27 18:05:59
658053,A9,2016-07-27 18:06:01,2016-07-27 18:06:09
658053,A14,2016-07-27 18:06:10,2016-07-27 18:42:56
658053,A12,2016-07-27 18:42:57,2016-07-27 18:43:57
658053,A13,2016-07-27 18:43:58,2016-07-27 18:44:38
658053,A14,2016-07-27 18:44:38,2016-07-27 18:44:42
658053,A10,2016-07-27 18:44:44,2016-07-27 18:44:44
658110,A1,2016-06-01 13:47:43,2016-06-01 13:51:49
658110,A2,2016-06-01 13:51:51,2016-06-01 13:52:40
658110,A3,2016-06-01 13:52:42,2016-07-26 15:32:30
658110,A4,2016-07-26 15:32:30,2016-07-26 15:32:33
658110,A5,2016-07-26 15:32:34,2016-07-26 15:32:40
658110,A6,2016-07-26 15:32:41,2016-07-26 15:32:44
658110,A22,2016-07-26 15:32:46,2016-07-26 15:34:21
658110,A23,2016-07-26 16:44:56,2016-07-26 16:46:42
658110,A9,2016-07-26 16:46:45,2016-07-26 16:46:49
658110,A14,2016-07-26 16:46:50,2016-07-26 16:56:49
658110,A12,2016-07-26 16:56:50,2016-07-27 13:23:02
658110,A13,2016-07-27 13:23:04,2016-07-27 13:23:09
658110,A3,2016-07-27 13:23:10,2016-07-27 15:20:16
658110,A4,2016-07-27 15:20:16,2016-07-27 15:23:23
658110,A5,2016-07-27 15:23:24,2016-07-27 15:23:29
658110,A6,2016-07-27 15:23:30,2016-07-27 15:23:34
658110,A7,2016-07-27 15:44:53,2016-07-27 15:56:54
658110,A8,2016-07-27 17:49:27,2016-07-27 17:50:00
658110,A9,2016-07-27 17:50:03,2016-07-27 17:50:10
658110,A14,2016-07-27 17:50:11,2016-07-27 17:57:14
658110,A17,2016-07-27 17:57:14,2016-08-04 14:54:17
658110,A6,2016-08-04 14:54:18,2016-08-04 14:54:23
658110,A7,2016-08-04 14:54:25,2016-08-04 15:29:34
658110,A8,2016-08-04 18:07:49,2016-08-04 18:08:09
658110,A9,2016-08-04 18:08:11,2016-08-04 18:08:17
658110,A14,2016-08-04 18:08:18,2016-08-04 18:19:46
658110,A12,2016-08-04 18:19:47,2016-08-04 18:42:17
658110,A13,2016-08-04 18:42:17,2016-08-04 18:42:22
658110,A14,2016-08-04 18:42:22,2016-08-04 18:42:26
658110,A10,2016-08-04 18:42:27,2016-08-18 16:29:11
658110,A14,2016-08-18 16:29:12,2016-08-18 16:29:17
658110,A6,2016-08-18 16:29:18,2016-08-18 16:29:22
658110,A22,2016-08-18 16:29:23,2016-08-18 18:03:57
658110,A23,2016-08-18 19:06:05,2016-08-18 19:07:00
658110,A9,2016-08-18 19:07:02,2016-08-18 19:07:08
658110,A14,2016-08-18 19:07:08,2016-08-19 13:45:17
658110,A36,2016-08-19 13:45:18,2016-08-19 13:48:15
658110,A37,2016-08-19 13:48:16,2016-08-19 17:43:56
658110,A14,2016-08-19 17:43:57,2016-08-19 17:53:48
658110,A10,2016-08-19 17:53:50,2016-08-19 17:53:50
658176,A15,2016-06-01 13:48:40,2016-06-01 13:58:37
658176,A16,2016-06-01 17:59:51,2016-06-01 18:05:00
658176,A9,2016-06-01 18:05:02,2016-06-01 18:05:10
658176,A12,2016-06-01 18:05:10,2016-06-02 16:13:48
658176,A13,2016-06-02 16:13:50,2016-06-02 16:14:49
658176,A3,2016-06-02 16:14:50,2016-08-08 16:32:28
658176,A4,2016-08-08 16:32:28,2016-08-08 16:33:06
658176,A5,2016-08-08 16:33:07,2016-08-08 16:33:13
658176,A6,2016-08-08 16:33:14,2016-08-08 16:33:17
658176,A7,2016-08-08 16:56:21,2016-08-08 16:57:32
658176,A8,2016-08-08 16:57:33,2016-08-08 16:57:55
658176,A9,2016-08-08 16:57:58,2016-08-08 18:15:03
658176,A12,2016-08-08 18:15:04,2016-09-06 15:32:36
658176,A13,2016-09-06 15:32:39,2016-09-06 15:32:45
658176,A34,2016-09-06 15:32:46,2016-09-22 17:01:28
658176,A6,2016-09-22 17:01:28,2016-09-22 17:01:35
658176,A22,2016-09-22 17:01:36,2016-09-23 14:20:04
658176,A23,2016-09-23 14:20:04,2016-09-23 14:20:22
658176,A9,2016-09-23 14:20:25,2016-09-26 18:21:54
658176,A12,2016-09-26 18:21:55,2016-10-05 14:40:41
658176,A13,2016-10-05 14:40:44,2016-10-05 14:41:18
658176,A17,2016-10-05 14:41:18,2017-01-11 15:15:35
658176,A6,2017-01-11 15:15:36,2017-01-11 15:15:40
658176,A14,2017-01-11 15:15:41,2017-01-11 15:15:47
658176,A14,2017-01-11 16:43:24,2017-01-11 16:43:30
658176,A10,2017-01-11 16:43:31,2017-01-11 16:43:31
657916,A15,2016-06-01 13:57:22,2016-06-01 14:02:08
657916,A16,2016-06-03 22:05:14,2016-06-03 22:05:57
657916,A9,2016-06-03 22:05:59,2016-06-03 22:07:07
657916,A14,2016-06-03 22:07:07,2016-06-05 00:11:09
657916,A12,2016-06-05 00:11:10,2016-06-06 13:58:23
657916,A13,2016-06-06 13:58:24,2016-06-06 13:58:30
657916,A17,2016-06-06 13:58:30,2016-07-05 16:53:01
657916,A6,2016-07-05 16:53:02,2016-07-05 16:53:06
657916,A18,2016-07-05 16:53:08,2016-07-06 20:17:18
657916,A19,2016-07-07 16:15:22,2016-07-07 16:19:48
657916,A9,2016-07-07 16:19:50,2016-07-07 16:19:54
657916,A14,2016-07-07 16:19:54,2016-07-07 16:44:26
657916,A12,2016-07-07 16:44:26,2016-07-07 16:57:42
657916,A13,2016-07-07 16:57:43,2016-07-07 16:58:23
657916,A3,2016-07-07 16:58:24,2016-07-07 16:59:04
657916,A4,2016-07-07 16:59:04,2016-07-07 16:59:08
657916,A5,2016-07-07 16:59:09,2016-07-07 16:59:16
657916,A12,2016-07-07 16:59:17,2016-07-07 17:01:03
657916,A33,2016-07-07 17:01:05,2016-07-07 17:01:08
657916,A13,2016-07-07 17:01:09,2016-07-07 17:01:12
657916,A3,2016-07-07 17:01:13,2016-07-27 14:39:27
657916,A4,2016-07-27 14:39:28,2016-07-27 14:43:59
657916,A5,2016-07-27 14:44:00,2016-07-27 14:44:05
657916,A6,2016-07-27 14:44:06,2016-07-27 14:44:10
657916,A7,2016-07-27 15:52:18,2016-07-27 16:39:42
657916,A8,2016-07-27 18:03:52,2016-07-28 10:54:23
657916,A9,2016-07-28 10:54:26,2016-07-28 10:54:32
657916,A14,2016-07-28 10:54:33,2016-07-28 13:32:02
657916,A12,2016-07-28 13:32:03,2016-07-28 13:32:07
657916,A13,2016-07-28 13:32:07,2016-07-28 13:32:14
657916,A34,2016-07-28 13:32:14,2016-08-23 13:50:38
657916,A35,2016-08-23 13:50:38,2016-08-23 13:51:39
657916,A14,2016-08-23 13:51:43,2016-08-23 13:51:49
657916,A10,2016-08-23 13:51:51,2016-08-23 13:51:51
658314,A1,2016-06-01 14:55:45,2016-06-01 14:57:20
658314,A2,2016-06-01 14:57:21,2016-06-03 12:16:08
658314,A3,2016-06-03 12:16:08,2016-06-17 10:24:26
658314,A11,2016-06-17 10:24:26,2016-06-17 10:24:31
658314,A5,2016-06-17 10:24:32,2016-06-17 10:24:36
658314,A12,2016-06-17 10:24:37,2016-06-17 10:30:00
658314,A13,2016-06-17 10:30:02,2016-06-22 08:08:38
658314,A3,2016-06-22 08:08:39,2016-07-18 10:56:12
658314,A4,2016-07-18 10:56:12,2016-07-18 11:07:48
658314,A5,2016-07-18 11:07:49,2016-07-18 11:08:23
658314,A12,2016-07-18 11:08:24,2016-07-18 11:41:16
658314,A13,2016-07-18 11:41:18,2016-07-18 11:43:18
658314,A3,2016-07-18 11:43:18,2016-08-24 08:56:27
658314,A4,2016-08-24 08:56:27,2016-08-24 09:11:29
658314,A5,2016-08-24 09:11:30,2016-08-24 09:11:37
658314,A6,2016-08-24 09:11:37,2016-08-24 09:11:42
658314,A7,2016-09-09 11:30:58,2016-09-09 11:34:36
658314,A8,2016-09-09 15:59:44,2016-09-09 16:01:18
658314,A9,2016-09-09 16:01:20,2016-09-09 16:01:47
658314,A17,2016-09-09 16:01:47,2016-09-14 12:51:12
658314,A12,2016-09-14 12:51:13,2016-09-14 12:51:24
658314,A13,2016-09-14 12:51:26,2016-09-14 12:52:36
658314,A14,2016-09-14 12:52:37,2016-09-14 12:52:45
658314,A10,2016-09-14 12:52:47,2016-09-14 12:52:47
658296,A15,2016-06-01 15:27:50,2016-06-01 15:28:38
658296,A16,2016-06-07 15:03:57,2016-06-07 15:04:32
658296,A9,2016-06-07 15:04:33,2016-06-08 13:18:09
658296,A12,2016-06-08 13:18:10,2016-06-08 13:19:55
658296,A13,2016-06-08 13:19:57,2016-06-08 13:20:03
658296,A3,2016-06-08 13:20:04,2016-06-08 13:21:09
658296,A11,2016-06-08 13:21:10,2016-06-08 13:21:14
658296,A5,2016-06-08 13:21:14,2016-06-08 13:21:19
658296,A6,2016-06-08 13:21:20,2016-06-08 13:21:23
658296,A22,2016-06-08 13:21:24,2016-06-08 17:01:45
658296,A23,2016-08-01 14:57:43,2016-08-01 14:57:45
658296,A9,2016-08-04 15:39:05,2016-08-04 15:39:09
658296,A12,2016-08-04 15:39:10,2016-08-04 15:40:35
658296,A13,2016-08-04 15:40:36,2016-08-04 15:40:42
658296,A3,2016-08-04 15:40:43,2017-03-09 14:31:58
658296,A4,2017-03-09 14:31:58,2017-03-09 14:35:20
658296,A5,2017-03-09 14:35:20,2017-03-09 14:35:30
658296,A6,2017-03-09 14:35:31,2017-03-09 14:35:37
658296,A7,2017-03-09 15:09:10,2017-03-09 15:10:28
658296,A8,2017-03-13 22:39:32,2017-03-13 22:47:23
658296,A9,2017-03-14 16:18:45,2017-03-14 16:18:57
658296,A12,2017-03-14 16:18:58,2017-03-14 16:20:11
658296,A13,2017-03-14 16:20:14,2017-03-14 16:20:21
658296,A34,2017-03-14 16:20:22,2017-03-30 13:38:24
658296,A6,2017-03-30 13:38:25,2017-03-30 13:38:30
658296,A22,2017-03-30 13:38:32,2017-03-30 14:01:42
658296,A23,2017-04-03 19:00:56,2017-04-03 19:14:17
658296,A9,2017-04-04 15:55:51,2017-04-04 15:55:56
658296,A10,2017-04-04 15:55:57,2017-04-04 15:55:57
658086,A15,2016-06-01 15:30:29,2016-06-01 15:34:17
658086,A16,2016-06-01 16:15:05,2016-06-01 16:19:04
658086,A9,2016-06-01 16:19:07,2016-06-01 16:19:16
658086,A14,2016-06-01 16:19:17,2016-06-01 17:36:04
658086,A12,2016-06-01 17:36:06,2016-06-17 15:20:02
658086,A13,2016-06-17 15:20:03,2016-06-17 15:20:10
658086,A6,2016-06-17 15:20:10,2016-06-17 15:20:14
658086,A22,2016-06-17 15:20:16,2016-08-08 18:17:16
658086,A23,2016-08-09 11:15:52,2016-08-09 11:15:53
658086,A9,2016-08-09 11:25:56,2016-08-09 11:26:12
658086,A10,2016-08-09 11:26:14,2016-08-09 11:26:14
657969,A1,2016-06-01 15:33:19,2016-06-01 15:33:23
657969,A2,2016-06-01 15:33:24,2016-06-01 15:33:28
657969,A3,2016-06-01 15:33:29,2016-06-01 15:33:32
657969,A4,2016-06-01 15:33:33,2016-06-01 15:34:18
657969,A11,2016-06-01 15:34:19,2016-06-01 15:35:07
657969,A5,2016-06-01 15:35:08,2016-06-01 15:35:14
657969,A12,2016-06-01 15:35:15,2016-06-01 18:15:50
657969,A13,2016-06-01 18:15:51,2016-06-01 18:15:59
657969,A3,2016-06-01 18:16:00,2016-10-19 13:46:35
657969,A4,2016-10-19 13:46:36,2016-10-19 13:47:11
657969,A5,2016-10-19 13:47:12,2016-10-19 13:47:15
657969,A6,2016-10-19 13:47:16,2016-10-19 13:47:19
657969,A7,2016-10-19 13:47:21,2016-10-19 14:33:54
657969,A8,2016-10-19 14:33:55,2016-10-19 14:34:51
657969,A9,2016-10-19 14:34:54,2016-10-20 10:35:03
657969,A34,2016-10-20 10:35:04,2016-11-17 18:24:14
657969,A6,2016-11-17 18:24:15,2016-11-17 18:24:18
657969,A14,2016-11-17 18:24:19,2016-11-17 18:24:23
657969,A14,2016-11-17 18:24:55,2016-11-17 18:25:00
657969,A10,2016-11-17 18:25:01,2016-11-17 18:25:01
658316,A1,2016-06-01 15:36:35,2016-06-01 15:36:40
658316,A2,2016-06-01 15:36:41,2016-06-01 15:36:46
658316,A3,2016-06-01 15:36:46,2016-06-01 15:36:50
658316,A4,2016-06-01 15:36:51,2016-06-01 15:37:38
658316,A11,2016-06-01 15:37:39,2016-06-01 15:38:29
658316,A5,2016-06-01 15:38:30,2016-06-01 15:38:38
658316,A12,2016-06-01 15:38:39,2016-06-02 18:05:50
658316,A13,2016-06-02 18:05:52,2016-06-02 18:06:16
658316,A3,2016-06-02 18:06:16,2016-10-19 15:07:10
658316,A4,2016-10-19 15:07:12,2016-10-19 15:08:00
658316,A5,2016-10-19 15:08:01,2016-10-19 15:08:06
658316,A6,2016-10-19 15:08:07,2016-10-19 15:08:41
658316,A7,2016-10-19 15:08:43,2016-10-19 15:52:47
658316,A8,2016-10-19 15:52:49,2016-10-19 15:53:13
658316,A9,2016-10-19 15:53:17,2016-10-20 10:39:22
658316,A20,2016-10-20 10:39:23,2016-10-20 10:40:36
658316,A21,2016-10-20 11:18:24,2016-10-20 11:18:45
658316,A6,2016-10-20 11:18:46,2016-10-20 11:18:53
658316,A18,2016-10-20 11:18:54,2016-10-25 10:42:03
658316,A19,2016-10-25 11:13:58,2016-10-25 11:15:04
658316,A9,2016-10-25 12:20:57,2016-10-25 12:22:49
658316,A17,2016-10-25 12:22:50,2016-10-25 12:22:52
658316,A6,2016-10-25 12:22:53,2016-10-25 12:22:57
658316,A7,2016-10-25 12:22:58,2016-10-26 08:56:26
658316,A8,2016-11-03 12:29:54,2016-11-03 12:30:27
658316,A9,2016-11-03 12:30:29,2016-11-04 07:57:44
658316,A17,2016-11-04 07:57:45,2016-11-04 07:57:48
658316,A6,2016-11-04 07:57:49,2016-11-04 07:57:53
658316,A7,2016-11-04 07:57:54,2017-01-03 10:04:49
658316,A8,2017-01-03 12:04:53,2017-01-13 00:20:59
658316,A9,2017-01-13 00:21:02,2017-01-13 07:50:19
658316,A12,2017-01-13 07:50:21,2017-01-16 10:37:20
658316,A13,2017-01-16 10:37:22,2017-01-16 12:18:14
658316,A34,2017-01-16 12:18:15,2017-02-20 12:45:55
658316,A35,2017-02-20 12:45:56,2017-02-20 12:47:06
658316,A14,2017-02-20 12:47:10,2017-02-20 12:47:16
